file,artist,album,track,genres,selected_for
000303.mp3,Blah Blah Blah,Green Collection,Splish spladdy,['Post-Punk'],Post-Punk
000304.mp3,Blah Blah Blah,Stripey Collection,Woo You,['Post-Punk'],Post-Punk
000305.mp3,Blah Blah Blah,Gold Collection,Disney on Ice,['Post-Punk'],Post-Punk
000306.mp3,Blah Blah Blah,Green Collection,The Prime Four,['Post-Punk'],Post-Punk
000307.mp3,Blah Blah Blah,Green Collection,Out on the farm,['Post-Punk'],Post-Punk
000308.mp3,Blah Blah Blah,Stripey Collection,The Hotel,['Post-Punk'],Post-Punk
000309.mp3,Blah Blah Blah,Green Collection,Where are all the people,['Post-Punk'],Post-Punk
000310.mp3,Blah Blah Blah,Gold Collection,Going Down to Soho,['Post-Punk'],Post-Punk
000311.mp3,Blah Blah Blah,Stripey Collection,Tropical Holiday Time,['Post-Punk'],Post-Punk
000312.mp3,Blah Blah Blah,Green Collection,Tropical Sheep,['Post-Punk'],Post-Punk
000313.mp3,Blah Blah Blah,Stripey Collection,Think Things Of You,['Post-Punk'],Post-Punk
000314.mp3,Blah Blah Blah,Green Collection,Daisey Chains,['Post-Punk'],Post-Punk
000315.mp3,Blah Blah Blah,Gold Collection,Interference,['Post-Punk'],Post-Punk
000316.mp3,Blah Blah Blah,Gold Collection,Itching in my pants,['Post-Punk'],Post-Punk
000317.mp3,Blah Blah Blah,Stripey Collection,Very Nice,['Post-Punk'],Post-Punk
000318.mp3,Blah Blah Blah,30th Anniversary Blah Blah Blah,1-2-3-4,['Post-Punk'],Post-Punk
000319.mp3,Blah Blah Blah,Green Collection,Complete Shakespeare,['Post-Punk'],Post-Punk
000320.mp3,Blah Blah Blah,Gold Collection,The Natives are Restless,['Post-Punk'],Post-Punk
000321.mp3,Blah Blah Blah,Stripey Collection,Heart Attack,['Post-Punk'],Post-Punk
000322.mp3,Blah Blah Blah,Green Collection,Shopping Bag,['Post-Punk'],Post-Punk
009398.mp3,SFV Acid,live on dublab 07.09.08,live dublab "sprout session" (07.09.08),['Electronic'; 'Techno'],Techno
010009.mp3,Zeigenbock Kopf,Fuck You To Dust,Machine Gun,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010010.mp3,Zeigenbock Kopf,Fuck You To Dust,Woman; Begone,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010011.mp3,Zeigenbock Kopf,Fuck You To Dust,Boys Meet,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010012.mp3,Zeigenbock Kopf,Fuck You To Dust,Moves; Wicked,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010013.mp3,Zeigenbock Kopf,Fuck You To Dust,Driving to Dortmund,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010014.mp3,Zeigenbock Kopf,Fuck You To Dust,Absence of Light; Night,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010015.mp3,Zeigenbock Kopf,Fuck You To Dust,I Cum Too Much,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010016.mp3,Zeigenbock Kopf,Fuck You To Dust,I Am A Man,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010017.mp3,Zeigenbock Kopf,Fuck You To Dust,The Maze,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010018.mp3,Zeigenbock Kopf,Fuck You To Dust,Animals,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010019.mp3,Zeigenbock Kopf,Fuck You To Dust,Sex; Etc,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010020.mp3,Zeigenbock Kopf,Fuck You To Dust,Black Truck,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010021.mp3,Zeigenbock Kopf,Fuck You To Dust,Evidence,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010022.mp3,Zeigenbock Kopf,Fuck You To Dust,A Vice on my Pride,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
010023.mp3,Zeigenbock Kopf,Fuck You To Dust,Hans Pocketwatch,['Lo-Fi'; 'Noise'; 'Experimental'; 'Industrial'; 'Techno'],Techno
012023.mp3,Fadt Fanfare,Fini hum land,Demann rio,['Comedy'; 'Electronic'; 'Techno'],Techno
012024.mp3,Fadt Fanfare,Fini hum land,Hardrockcafeprune,['Comedy'; 'Electronic'; 'Techno'],Techno
012025.mp3,Fadt Fanfare,Fini hum land,Fa farez,['Comedy'; 'Electronic'; 'Techno'],Techno
012026.mp3,Fadt Fanfare,Fini hum land,Capitaine feuk,['Comedy'; 'Electronic'; 'Techno'],Techno
023035.mp3,Just Plain Ant,netBloc Vol. 26: N.E.T.A.U.D.I.O.,In Someone's Eyes,['Downtempo'],Downtempo
024792.mp3,Just Plain Ant,Songs About Something XE,The Day Has Begun,['Trip-Hop'; 'Downtempo'],Downtempo
024793.mp3,Just Plain Ant,Songs About Something XE,Wanderlust,['Trip-Hop'; 'Downtempo'],Downtempo
024794.mp3,Just Plain Ant,Songs About Something XE,Peace Be Unto All Of Mankind,['Trip-Hop'; 'Downtempo'],Downtempo
024795.mp3,Just Plain Ant,Songs About Something XE,Restless,['Trip-Hop'; 'Downtempo'],Downtempo
024796.mp3,Just Plain Ant,Songs About Something XE,Great Pretender; Pts. 1 & 2,['Trip-Hop'; 'Downtempo'],Downtempo
024797.mp3,Just Plain Ant,Songs About Something XE,One First Step,['Trip-Hop'; 'Downtempo'],Downtempo
024798.mp3,Just Plain Ant,Songs About Something XE,Fly Over Me,['Trip-Hop'; 'Downtempo'],Downtempo
024799.mp3,Just Plain Ant,Songs About Something XE,Epiphany,['Trip-Hop'; 'Downtempo'],Downtempo
024800.mp3,Just Plain Ant,Songs About Something XE,Your Portrait,['Trip-Hop'; 'Downtempo'],Downtempo
024801.mp3,Just Plain Ant,Songs About Something XE,We Are; Now,['Trip-Hop'; 'Downtempo'],Downtempo
024802.mp3,Just Plain Ant,Songs About Something XE,Spin,['Trip-Hop'; 'Downtempo'],Downtempo
024803.mp3,Just Plain Ant,Songs About Something XE,Where We Started,['Trip-Hop'; 'Downtempo'],Downtempo
024804.mp3,Just Plain Ant,Songs About Something XE,Untitled #0,['Trip-Hop'; 'Downtempo'],Downtempo
024805.mp3,Just Plain Ant,Songs About Something XE,Tomorrow,['Trip-Hop'; 'Downtempo'],Downtempo
024806.mp3,Just Plain Ant,Songs About Something XE,Rain,['Trip-Hop'; 'Downtempo'],Downtempo
024807.mp3,Just Plain Ant,Songs About Something XE,As I Tell You,['Trip-Hop'; 'Downtempo'],Downtempo
024808.mp3,Just Plain Ant,Songs About Something XE,We Are; Now (Just Plain Ant Remix),['Trip-Hop'; 'Downtempo'],Downtempo
024809.mp3,Just Plain Ant,Songs About Something XE,Little Things In Life,['Trip-Hop'; 'Downtempo'],Downtempo
024810.mp3,Just Plain Ant,Songs About Something XE,One First Step (Over The Edge) (Oh.Bliv Remix),['Trip-Hop'; 'Downtempo'],Downtempo
001865.mp3,The Tleilaxu Music Machine,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Tleilaxuburg5 Movement I,['Classical'; 'Electronic'],Classical
001867.mp3,The Tleilaxu Music Machine,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Tleilaxuburg5 Movement II,['Classical'; 'Electronic'],Classical
001869.mp3,The Tleilaxu Music Machine,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Tleilaxuburg5 Movement III,['Classical'; 'Electronic'],Classical
001871.mp3,The Tleilaxu Music Machine,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Tleilaxuburg5 Movement IV,['Classical'; 'Electronic'],Classical
001873.mp3,The Tleilaxu Music Machine,TTMM Plays Bach: The Tleilaxuburg Concerto #5,Tleilaxuburg5 Movement V,['Classical'; 'Electronic'],Classical
004850.mp3,Paul Pitman,Favorite Works,Preludes; Book 2 - ,['Classical'],Classical
004851.mp3,Paul Pitman,Favorite Works,Preludes; Book 2 - La puerta del Vino,['Classical'],Classical
010026.mp3,Daniel Veesey,Beethoven's Sonata No. 1 In F Minor,Sonata No. 1 in F Minor; Op. 2 No. 1 - I. Allegro,['Classical'],Classical
010027.mp3,Daniel Veesey,Beethoven's Sonata No. 1 In F Minor,Sonata No. 1 in F Minor; Op. 2 No. 1 - II. Adagio,['Classical'],Classical
010028.mp3,Daniel Veesey,Beethoven's Sonata No. 1 In F Minor,Sonata No. 1 in F Minor; Op. 2 No. 1 - III. Menuetto Allegretto,['Classical'],Classical
010029.mp3,Daniel Veesey,Beethoven's Sonata No. 1 In F Minor,Sonata No. 1 in F Minor; Op. 2 No. 1 - IV. Prestissimo,['Classical'],Classical
010030.mp3,Daniel Veesey,Beethoven's Sonata No. 32 in C Minor,Sonata No. 32 in C Minor; Op. 111 - I. Maestoso - Allegro con brio ed appassionato,['Classical'],Classical
010031.mp3,Daniel Veesey,Beethoven's Sonata No. 32 in C Minor,Sonata No. 32 in C Minor; Op. 111 - II. Arietta Adagio molto semplice e cantabile,['Classical'],Classical
010032.mp3,Skidmore College Orchestra,Mussorgsky's Pictures at an Exhibition,Promenade Allegro giusto nel modo russico senza allegrezza ma,['Classical'],Classical
010033.mp3,Skidmore College Orchestra,Mussorgsky's Pictures at an Exhibition,I. Gnomus Vivo,['Classical'],Classical
010034.mp3,Skidmore College Orchestra,Mussorgsky's Pictures at an Exhibition,Promenade Moderato comodo e con delicatezza,['Classical'],Classical
010035.mp3,Skidmore College Orchestra,Mussorgsky's Pictures at an Exhibition,II. Il vecchio castello Andante,['Classical'],Classical
010036.mp3,Skidmore College Orchestra,Mussorgsky's Pictures at an Exhibition,Promenade Moderato non tanto pesante,['Classical'],Classical
010037.mp3,Skidmore College Orchestra,Mussorgsky's Pictures at an Exhibition,III. Tuileries Allegretto non troppo capriccioso,['Classical'],Classical
010038.mp3,Skidmore College Orchestra,Mussorgsky's Pictures at an Exhibition,IV. Bydlo Sempre moderato pesante,['Classical'],Classical
001725.mp3,Sword Heaven,Live at Little Brothers,Intro - Tongues,['Industrial'],Industrial
001726.mp3,Sword Heaven,Live at Little Brothers,Faceless Nameless,['Industrial'],Industrial
008044.mp3,Excepter,Debt Dept,Kill People,['Industrial'],Industrial
008053.mp3,Excepter,Throne,Jrone3,['Electronic'; 'Experimental'; 'Industrial'],Industrial
008215.mp3,Alan Vega,Live at WFMU's Free Music Series; Southpaw 10/13/2007,Warrior,['Industrial'; 'No Wave'],Industrial
008216.mp3,Alan Vega,Live at WFMU's Free Music Series; Southpaw 10/13/2007,The Goodbye Song,['Industrial'; 'No Wave'],Industrial
009210.mp3,Excepter,live on dublab 05.01.08,live dublab "sprout session" (05.01.08),['Electronic'; 'Experimental'; 'Industrial'],Industrial
010162.mp3,Excepter,Live at The Bell House 4/4/2009,live at the Bell House,['Electronic'; 'Experimental'; 'Industrial'],Industrial
010181.mp3,Excepter,Live at The Bell House 4/4/2009,live at the Bell House,['Electronic'; 'Experimental'; 'Industrial'],Industrial
010182.mp3,Excepter,Live at The Bell House 4/4/2009,live at the Bell House,['Electronic'; 'Experimental'; 'Industrial'],Industrial
010668.mp3,Nine Inch Nails,The Slip,999;999,['Industrial'],Industrial
010669.mp3,Nine Inch Nails,The Slip,1;000;000,['Industrial'],Industrial
010670.mp3,Nine Inch Nails,The Slip,Letting You,['Industrial'],Industrial
010671.mp3,Nine Inch Nails,The Slip,Discipline,['Industrial'],Industrial
010672.mp3,Nine Inch Nails,The Slip,Echoplex,['Industrial'],Industrial
010673.mp3,Nine Inch Nails,The Slip,Head Down,['Industrial'],Industrial
010674.mp3,Nine Inch Nails,The Slip,Lights in the Sky,['Industrial'],Industrial
010675.mp3,Nine Inch Nails,The Slip,Corona Radiata,['Industrial'],Industrial
010676.mp3,Nine Inch Nails,The Slip,The Four of Us are Dying,['Industrial'],Industrial
010677.mp3,Nine Inch Nails,The Slip,Demon Seed,['Industrial'],Industrial
005521.mp3,The Apartment,Three Forks,alone now,['Sound Collage'],Sound Collage
005531.mp3,The Apartment,Three Forks,dig a hole,['Sound Collage'],Sound Collage
005533.mp3,The Apartment,Three Forks,the moon is full,['Sound Collage'],Sound Collage
005534.mp3,The Apartment,Three Forks,flowing,['Sound Collage'],Sound Collage
005535.mp3,The Apartment,Three Forks,ohh what fun,['Sound Collage'],Sound Collage
006936.mp3,People Like Us & Matt Wand,Live at WFMU on the Stork Club on 5/12/2000,Vicki + Matt on Stork Club; WFMU - May 2000,['Sound Collage'],Sound Collage
008268.mp3,Nat Roe,Private Language,PCP Torpedo,['Noise'; 'Experimental'; 'Drone'; 'Sound Collage'],Sound Collage
008269.mp3,Nat Roe,Private Language,Braxton Speaks,['Noise'; 'Experimental'; 'Drone'; 'Sound Collage'],Sound Collage
008270.mp3,Nat Roe,Private Language,Custom Drummer,['Noise'; 'Experimental'; 'Drone'; 'Sound Collage'],Sound Collage
008271.mp3,Nat Roe,Private Language,Drune,['Noise'; 'Experimental'; 'Sound Collage'],Sound Collage
008272.mp3,Nat Roe,Private Language,IAM,['Noise'; 'Experimental'; 'Drone'; 'Sound Collage'],Sound Collage
009704.mp3,The Spazmodics,Vermin Perm,Boys Tumbling,['Audio Collage'; 'Experimental'; 'Experimental Pop'; 'Glitch'; 'Sound Collage'],Sound Collage
009705.mp3,The Spazmodics,Vermin Perm,Mud On The Turtle,['Audio Collage'; 'Experimental'; 'Experimental Pop'; 'Glitch'; 'Sound Collage'],Sound Collage
009706.mp3,The Spazmodics,Vermin Perm,An Unnatural Act,['Audio Collage'; 'Experimental'; 'Experimental Pop'; 'Glitch'; 'Sound Collage'],Sound Collage
009707.mp3,The Spazmodics,Vermin Perm,Mike,['Audio Collage'; 'Experimental'; 'Experimental Pop'; 'Glitch'; 'Sound Collage'],Sound Collage
009708.mp3,The Spazmodics,Vermin Perm,Giant Crow Man With Perm,['Audio Collage'; 'Experimental'; 'Experimental Pop'; 'Glitch'; 'Sound Collage'],Sound Collage
009710.mp3,The Spazmodics,Vermin Perm,Whimsical Man Boobs,['Audio Collage'; 'Experimental'; 'Experimental Pop'; 'Glitch'; 'Sound Collage'],Sound Collage
009714.mp3,The Spazmodics,Vermin Perm,Jhoba,['Audio Collage'; 'Experimental'; 'Experimental Pop'; 'Glitch'; 'Sound Collage'],Sound Collage
010373.mp3,Sodadosa,Murmuring Chaos,Midnight Beam,['Noise'; 'Experimental'; 'Sound Collage'],Sound Collage
010374.mp3,Sodadosa,Murmuring Chaos,Into the Fog,['Noise'; 'Experimental'; 'Sound Collage'],Sound Collage
000871.mp3,Ian Nagoski &amp; Tom Carter,Ian Nagoski &amp; Tom Carter,Duo: Part 1,['Psych-Folk'; 'Ambient'],Psych-Folk
000872.mp3,Ian Nagoski &amp; Tom Carter,Ian Nagoski &amp; Tom Carter,Duo: Part 2,['Psych-Folk'; 'Ambient'],Psych-Folk
000873.mp3,Ian Nagoski &amp; Tom Carter,Ian Nagoski &amp; Tom Carter,Duo: Part 3,['Psych-Folk'; 'Ambient'],Psych-Folk
001540.mp3,Samara Lubelski,Spectacular of Passages,Lick 'n Leap,['Psych-Folk'],Psych-Folk
001541.mp3,Samara Lubelski,The Fleeting Skies,The fleeting Skies,['Psych-Folk'],Psych-Folk
001542.mp3,Samara Lubelski,Spectacular of Passages,Sister Silver,['Psych-Folk'],Psych-Folk
001543.mp3,Samara Lubelski,Parallel Suns,Taste The Candy,['Psych-Folk'],Psych-Folk
001544.mp3,Samara Lubelski,In The Valley,Song of The Stations,['Psych-Folk'],Psych-Folk
001545.mp3,Samara Lubelski,In The Valley,Speedway of The Winged Shuttles to the Southern Hemisphere,['Psych-Folk'],Psych-Folk
001546.mp3,Samara Lubelski,The Fleeting Skies,Waiting by the Gate,['Psych-Folk'],Psych-Folk
001892.mp3,Tommy Jay,Tommy Jay's Tall Tales Of Trauma,I Was There,['Folk'; 'Psych-Folk'; 'Psych-Rock'],Psych-Folk
004066.mp3,Peter Walker,Live at WFMU on Irene Trudel's Show on 6/9/2008,Soleade,['Psych-Folk'],Psych-Folk
004067.mp3,Peter Walker,Live at WFMU on Irene Trudel's Show on 6/9/2008,Por Rosa,['Psych-Folk'],Psych-Folk
004068.mp3,Peter Walker,Live at WFMU on Irene Trudel's Show on 6/9/2008,Alegrias Variation,['Psych-Folk'],Psych-Folk
004069.mp3,Peter Walker,Live at WFMU on Irene Trudel's Show on 6/9/2008,Tune on Karen Dalton's Guitar,['Psych-Folk'],Psych-Folk
005864.mp3,Bob Wiseman,In Her Dream: Bob Wiseman Sings Wrench Tuttle,Older Brother,['Psych-Folk'; 'Indie-Rock'; 'Experimental Pop'],Psych-Folk
005865.mp3,Bob Wiseman,In Her Dream: Bob Wiseman Sings Wrench Tuttle,No Commotion - Blind Horse,['Psych-Folk'; 'Indie-Rock'; 'Experimental Pop'],Psych-Folk
005866.mp3,Bob Wiseman,In Her Dream: Bob Wiseman Sings Wrench Tuttle,If I Knew,['Psych-Folk'; 'Indie-Rock'; 'Experimental Pop'],Psych-Folk
005867.mp3,Bob Wiseman,In Her Dream: Bob Wiseman Sings Wrench Tuttle,Bhopal (Driftnet Plan),['Psych-Folk'; 'Indie-Rock'; 'Experimental Pop'],Psych-Folk
005868.mp3,Bob Wiseman,In Her Dream: Bob Wiseman Sings Wrench Tuttle,Just Tourists,['Psych-Folk'; 'Indie-Rock'; 'Experimental Pop'],Psych-Folk
000144.mp3,Amoebic Ensemble,Amoebiasis,Wire Up,['Jazz'],Jazz
000145.mp3,Amoebic Ensemble,Amoebiasis,Amoebiasis,['Jazz'],Jazz
000146.mp3,Amoebic Ensemble,Limbic Rage,Gimme a Buck or I'll Touch You / Boilermaker,['Jazz'],Jazz
000147.mp3,Amoebic Ensemble,Limbic Rage,Repetitive Motion Sickness,['Jazz'],Jazz
000237.mp3,Barnacled,6,Garbage and (Garbage and Fire),['Jazz'],Jazz
000238.mp3,Barnacled,6,France Attacks,['Jazz'],Jazz
000440.mp3,Bronhard/Going/Public,Over In A Big Way,The Beats,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000441.mp3,Bronhard/Going/Public,Over In A Big Way,Veruca Assault,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000442.mp3,Bronhard/Going/Public,Over In A Big Way,ID4 Congress,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000443.mp3,Bronhard/Going/Public,Over In A Big Way,Bastard Boise,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000444.mp3,Bronhard/Going/Public,Over In A Big Way,Jean-Michel,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000445.mp3,Bronhard/Going/Public,Over In A Big Way,Lyftoff,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000446.mp3,Bronhard/Going/Public,Over In A Big Way,Media Library,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000447.mp3,Bronhard/Going/Public,Over In A Big Way,Back/Forth,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000448.mp3,Bronhard/Going/Public,Over In A Big Way,Registered Sax Offender II,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000449.mp3,Bronhard/Going/Public,Over In A Big Way,Burlington Goat Factory,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000450.mp3,Bronhard/Going/Public,Over In A Big Way,Excuses,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000451.mp3,Bronhard/Going/Public,Over In A Big Way,Killer Murderer,['Jazz'; 'Electronic'; 'Experimental'],Jazz
000452.mp3,Bronhard/Going/Public,Over In A Big Way,Casualist Conformativity,['Jazz'; 'Electronic'; 'Experimental'],Jazz
001020.mp3,Kyle Bruckmann,Gasps &amp; Fissures,IIA: Gaps and Fictions,['Jazz'],Jazz
000864.mp3,Ian Nagoski,Warm Coursing Blood,Feather,['Drone'],Drone
000866.mp3,Ian Nagoski,Warm Coursing Blood,Rain,['Drone'],Drone
000868.mp3,Ian Nagoski,Warm Coursing Blood,The Stars Are Beautiful,['Drone'],Drone
000869.mp3,Ian Nagoski,Warm Coursing Blood,A Joy Forever,['Drone'],Drone
000870.mp3,Ian Nagoski,Yeti Three,Pipe Sketch,['Drone'],Drone
001110.mp3,Michael J. Schumacher,Fidicin Drones,Resolution Chord From Frances,['Drone'],Drone
001111.mp3,Michael J. Schumacher,Fidicin Drones,Fidicin Drone,['Drone'],Drone
001113.mp3,Michael J. Schumacher,Fidicin Drones,E Flat Drone,['Drone'],Drone
001443.mp3,Pocahaunted,Bored Fortress Single Series Split w. Charalambides,Time Fist,['Drone'],Drone
001444.mp3,Pocahaunted,Peyote Road,Divine Flesh,['Drone'],Drone
002624.mp3,Harmonia,Harmonia live at ATP NY 9/20/2008,Harmonia Live at ATP 08 part 1,['Electronic'; 'Experimental'; 'Ambient Electronic'; 'Drone'],Drone
004439.mp3,Tom Carter,Airborne Event (5.11.2003),Untitled 1,['Drone'],Drone
004440.mp3,Tom Carter,Airborne Event (5.11.2003),Untitled 2,['Drone'],Drone
004441.mp3,Tom Carter,Airborne Event (5.11.2003),for 4 Cs,['Drone'],Drone
004472.mp3,Vibracathedral Orchestra,Live at WFMU on Brian Turner's Show on 9/16/2003,Captain Labor,['Drone'],Drone
004473.mp3,Vibracathedral Orchestra,Live at WFMU on Brian Turner's Show on 9/16/2003,Ridin' Free,['Drone'],Drone
004506.mp3,Xela,Live at WFMU on Doron's Show on 5/13/2008,Heirs Of The Fire (Brooklyn Version),['Ambient Electronic'; 'Drone'],Drone
004513.mp3,Zaika,Zaika Live at WFMU on Dan Bodah's Show on 8/17/2008,Untitled,['Drone'],Drone
004843.mp3,Harmonia,Harmonia live at ATP NY 9/20/2008,Harmonia Live at ATP 08 part 2,['Electronic'; 'Experimental'; 'Ambient Electronic'; 'Drone'],Drone
007174.mp3,Double Leopards,Live at WFMU on Dan Bodah's Show on 6/22/2003,Sacrifice & Evil,['Noise'; 'Experimental'; 'Drone'],Drone
001041.mp3,Liquorball,Live at Grady's Record Refuge,Live with Steve MacKay of the Stooges,['Psych-Rock'],Psych-Rock
001515.mp3,Rick Weaver / The Ruined Frame,Sing a Pleasant Song,The Moving Picture,['Psych-Rock'],Psych-Rock
001516.mp3,Rick Weaver / The Ruined Frame,Sing a Pleasant Song,Sing a Pleasant Song,['Psych-Rock'],Psych-Rock
001518.mp3,Rok/Paper/Disco,unreleased Rok/Paper/Disco mp3s,I Don't Care,['Psych-Rock'],Psych-Rock
001519.mp3,Rok/Paper/Disco,unreleased Rok/Paper/Disco mp3s,Watch Out,['Psych-Rock'],Psych-Rock
001520.mp3,Rok/Paper/Disco,unreleased Rok/Paper/Disco mp3s,Sold,['Psych-Rock'],Psych-Rock
001521.mp3,Rok/Paper/Disco,unreleased Rok/Paper/Disco mp3s,Get the Chainsaw,['Psych-Rock'],Psych-Rock
001522.mp3,Rok/Paper/Disco,unreleased Rok/Paper/Disco mp3s,Getting Older,['Psych-Rock'],Psych-Rock
001523.mp3,Rok/Paper/Disco,unreleased Rok/Paper/Disco mp3s,Michael,['Psych-Rock'],Psych-Rock
001524.mp3,Rok/Paper/Disco,unreleased Rok/Paper/Disco mp3s,Not Consumers,['Psych-Rock'],Psych-Rock
001525.mp3,Rok/Paper/Disco,unreleased Rok/Paper/Disco mp3s,Scovil,['Psych-Rock'],Psych-Rock
001720.mp3,Sun Araw,The Phynx,Harken Sunshine,['Psych-Rock'],Psych-Rock
001945.mp3,Vincent Black Shadow,More Deeper,Volume One,['Psych-Rock'],Psych-Rock
001946.mp3,Vincent Black Shadow,More Deeper,Shamanix,['Psych-Rock'],Psych-Rock
003720.mp3,Indian Jewelry,Live at WFMU on Liz B's Show on 7/7/2008,Walking on the Water,['Noise-Rock'; 'Psych-Rock'],Psych-Rock
003721.mp3,Indian Jewelry,Live at WFMU on Liz B's Show on 7/7/2008,Pow Wow,['Noise-Rock'; 'Psych-Rock'],Psych-Rock
003722.mp3,Indian Jewelry,Live at WFMU on Liz B's Show on 7/7/2008,Swans,['Noise-Rock'; 'Psych-Rock'],Psych-Rock
003723.mp3,Indian Jewelry,Live at WFMU on Liz B's Show on 7/7/2008,Nunnery,['Noise-Rock'; 'Psych-Rock'],Psych-Rock
003724.mp3,Indian Jewelry,Live at WFMU on Liz B's Show on 7/7/2008,Temporary Famine Ship,['Noise-Rock'; 'Psych-Rock'],Psych-Rock
003725.mp3,Indian Jewelry,Live at WFMU on Liz B's Show on 7/7/2008,West Alabama,['Noise-Rock'; 'Psych-Rock'],Psych-Rock
009668.mp3,Briz,Briz live on KBOO,Briz live @ KBOO,['Noise'; 'Drone'; 'Glitch'],Glitch
012150.mp3,Jeva,,outotune,['Electronic'; 'Unclassifiable'; 'Glitch'],Glitch
012203.mp3,Jeva,,cestsoir,['Electronic'; 'Unclassifiable'; 'Glitch'],Glitch
012397.mp3,Jeva,,daylitesavingtime,['Electronic'; 'Unclassifiable'; 'Glitch'],Glitch
013208.mp3,My First Trumpet,netBloc Vol. 10: Postmodernism is dead. Postmillennialism killed it... sorry Andy :(,Dipl Link,['Pop'; 'Electronic'; 'Glitch'],Glitch
013553.mp3,Rob Hunter,netBloc Vol. 05: The threat at Goliath's feet...,Four,['Pop'; 'Glitch'],Glitch
014667.mp3,Videovalvontaa,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Easter Dicks,['Glitch'; 'Chip Music'],Glitch
014668.mp3,MM,REDACTEDCHIPTUNEFORUM Presents... Hello World!,8bc Is Cool,['Glitch'; 'Chip Music'],Glitch
014669.mp3,Swampyboy,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Glacial Floe,['Glitch'; 'Chip Music'],Glitch
014670.mp3,ChipHydra,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Anything with Heart,['Glitch'; 'Chip Music'],Glitch
014671.mp3,Digital Cait Sith,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Krazoa,['Glitch'; 'Chip Music'],Glitch
014672.mp3,little-scale,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Hello,['Glitch'; 'Chip Music'],Glitch
014673.mp3,Raptorface,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Cherryblossom,['Glitch'; 'Chip Music'],Glitch
014674.mp3,Sparkyboy,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Gloom,['Glitch'; 'Chip Music'],Glitch
014675.mp3,Nintenboys,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Be Alone,['Glitch'; 'Chip Music'],Glitch
014676.mp3,Constipation Man,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Space Race,['Glitch'; 'Chip Music'],Glitch
014677.mp3,failotron,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Hello Világ,['Glitch'; 'Chip Music'],Glitch
014678.mp3,Pandotrix!,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Fire Flower Hilltops,['Glitch'; 'Chip Music'],Glitch
014679.mp3,Amiga Agia,REDACTEDCHIPTUNEFORUM Presents... Hello World!,Mustache,['Glitch'; 'Chip Music'],Glitch
014680.mp3,Mikrochip No32,REDACTEDCHIPTUNEFORUM Presents... Hello World!,On the Move!,['Glitch'; 'Chip Music'],Glitch
001386.mp3,People Like Us,Reworking Daphne Oram,Daphne Speaks,['Avant-Garde'; 'Musique Concrete'],Musique Concrete
001387.mp3,People Like Us,Reworking Daphne Oram,Daphne Inuit Song,['Avant-Garde'; 'Musique Concrete'],Musique Concrete
